filename,set,width,height,bands,crs,dtype,nodata,percent_nodata,sample_min,sample_max,sample_mean,thumb,status,filesize_mb,has_pair,sample_std,percent_zero,cloud_score
development-set/GC01PS03D0146.tif,development-set,1832,1885,4,,uint16,0.0,1.26,0.0;0.0;0.0;0.0,4187.0;3900.0;3263.0;5760.0,1110.9825439453125;1076.887451171875;676.9744873046875;3150.3359375,data/thumbs/development-set_GC01PS03D0146.tif.jpg,ok,26.358,True,348.4169921875;228.73599243164062;189.56300354003906;569.1439819335938,0.969;0.969;0.969;0.969,3.172
development-set/GC01PS03D0147.jpg,development-set,1843,1696,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,161.8352508544922;113.74674224853516;138.21583557128906;66.63291931152344,data/thumbs/development-set_GC01PS03D0147.jpg.jpg,ok,1.229,True,47.35200119018555;44.25400161743164;44.00699996948242;51.36600112915039,1.426;1.478;1.312;1.535,4.135
development-set/GC01PS03D0147.tif,development-set,1843,1696,4,,uint16,0.0,4.16,0.0;0.0;0.0;0.0,2707.0;2800.0;2569.0;5869.0,481.57781982421875;660.6245727539062;368.76849365234375;3483.54052734375,data/thumbs/development-set_GC01PS03D0147.tif.jpg,ok,23.857,True,257.46099853515625;213.302001953125;147.0070037841797;923.3619995117188,3.765;3.765;3.765;3.765,3.29
development-set/GC01PS03D0148.jpg,development-set,1843,1696,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,113.33187103271484;89.03889465332031;88.72791290283203;70.00591278076172,data/thumbs/development-set_GC01PS03D0148.jpg.jpg,ok,1.288,True,49.733001708984375;44.52899932861328;45.75400161743164;49.28300094604492,1.466;1.442;1.393;1.548,4.135
development-set/GC01PS03D0148.tif,development-set,1843,1696,4,,uint16,0.0,4.16,0.0;0.0;0.0;0.0,2673.0;2461.0;1911.0;5268.0,1005.1312255859375;969.4373779296875;661.3114624023438;2881.09765625,data/thumbs/development-set_GC01PS03D0148.tif.jpg,ok,23.857,True,349.4580078125;255.34300231933594;178.5749969482422;748.2839965820312,3.765;3.765;3.765;3.765,5.514
development-set/GC01PS03D0149.jpg,development-set,1843,1696,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,154.58984375;113.33365631103516;111.02466583251953;82.59502410888672,data/thumbs/development-set_GC01PS03D0149.jpg.jpg,ok,1.343,True,49.46799850463867;43.08000183105469;44.73699951171875;50.39500045776367,1.446;1.467;1.418;1.404,4.135
development-set/GC01PS03D0149.tif,development-set,1843,1696,4,,uint16,0.0,4.16,0.0;0.0;0.0;0.0,2698.0;2341.0;2004.0;5781.0,734.3109741210938;841.3193359375;630.5156860351562;2745.068603515625,data/thumbs/development-set_GC01PS03D0149.tif.jpg,ok,23.857,True,363.8810119628906;255.677001953125;194.80099487304688;784.4400024414062,3.765;3.765;3.765;3.765,3.708
development-set/GC01PS03D0155.jpg,development-set,3400,2377,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,104.81636810302734;81.87210083007812;83.77107238769531;69.38923645019531,data/thumbs/development-set_GC01PS03D0155.jpg.jpg,ok,3.173,True,51.323001861572266;46.3489990234375;46.80099868774414;51.5989990234375,1.574;1.477;1.41;1.549,2.989
development-set/GC01PS03D0155.tif,development-set,3400,2377,4,,uint16,0.0,2.992,0.0;0.0;0.0;0.0,3117.0;2382.0;2081.0;5106.0,1342.0419921875;1035.663330078125;674.1731567382812;2870.1396484375,data/thumbs/development-set_GC01PS03D0155.tif.jpg,ok,61.673,True,452.6180114746094;269.01300048828125;181.5279998779297;777.2059936523438,2.612;2.612;2.612;2.612,5.387
development-set/GC01PS03D0156.jpg,development-set,3745,6471,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,163.04298400878906;141.82244873046875;147.2288055419922;107.55191040039062,data/thumbs/development-set_GC01PS03D0156.jpg.jpg,ok,9.3,True,65.03299713134766;68.46700286865234;66.74800109863281;80.33499908447266,1.699;1.731;1.712;1.522,25.081
development-set/GC01PS03D0156.tif,development-set,3745,6471,4,,uint16,0.0,25.079,0.0;0.0;0.0;0.0,3835.0;3327.0;2584.0;5224.0,914.8238525390625;900.7290649414062;674.82568359375;2135.774169921875,data/thumbs/development-set_GC01PS03D0156.tif.jpg,ok,184.927,True,621.7969970703125;570.0549926757812;436.2659912109375;1328.501953125,24.717;24.717;24.717;24.717,3.24
development-set/GC01PS03D0157.jpg,development-set,3747,6775,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,153.46945190429688;147.45181274414062;155.66307067871094;119.86701202392578,data/thumbs/development-set_GC01PS03D0157.jpg.jpg,ok,8.017,True,70.28199768066406;67.54900360107422;66.15499877929688;88.06800079345703,1.852;1.846;1.82;1.646,26.376
development-set/GC01PS03D0157.tif,development-set,3747,6775,4,,uint16,0.0,26.38,0.0;0.0;0.0;0.0,5738.0;5516.0;5215.0;6658.0,1142.386962890625;1056.2059326171875;790.1763305664062;2279.925048828125,data/thumbs/development-set_GC01PS03D0157.tif.jpg,ok,193.718,True,814.5449829101562;713.5020141601562;557.9169921875;1525.7349853515625,26.033;26.033;26.033;26.033,3.165
development-set/GC01PS03D0161.jpg,development-set,1731,1638,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,174.57394409179688;163.86062622070312;169.1091766357422;105.80776977539062,data/thumbs/development-set_GC01PS03D0161.jpg.jpg,ok,1.704,True,64.85099792480469;58.29199981689453;62.731998443603516;59.44200134277344,1.232;1.212;1.192;1.298,17.937
development-set/GC01PS03D0161.tif,development-set,1731,1638,4,,uint16,0.0,1.446,0.0;0.0;0.0;0.0,3830.0;3390.0;2787.0;6194.0,697.5224609375;764.782958984375;493.7892761230469;3454.770263671875,data/thumbs/development-set_GC01PS03D0161.tif.jpg,ok,17.77,True,370.56201171875;246.45599365234375;228.2169952392578;809.0280151367188,1.051;1.051;1.051;1.051,2.973
development-set/GC01PS03D0162.jpg,development-set,1731,1638,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,152.2600860595703;157.75958251953125;151.07766723632812;111.9336929321289,data/thumbs/development-set_GC01PS03D0162.jpg.jpg,ok,1.832,True,64.09100341796875;62.62699890136719;63.3390007019043;46.15700149536133,1.33;1.211;1.205;1.399,14.378
development-set/GC01PS03D0162.tif,development-set,1731,1638,4,,uint16,0.0,1.446,0.0;0.0;0.0;0.0,4376.0;3514.0;2673.0;5893.0,1138.6051025390625;957.63720703125;611.18701171875;2996.908935546875,data/thumbs/development-set_GC01PS03D0162.tif.jpg,ok,16.065,True,351.35198974609375;224.3820037841797;173.43600463867188;457.8680114746094,1.051;1.051;1.051;1.051,3.255
development-set/GC01PS03D0163.jpg,development-set,1689,1664,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,176.4955291748047;165.1439971923828;178.82896423339844;147.31118774414062,data/thumbs/development-set_GC01PS03D0163.jpg.jpg,ok,1.719,True,63.439998626708984;58.6619987487793;62.02199935913086;60.03099822998047,1.268;1.265;1.183;1.35,17.429
development-set/GC01PS03D0163.tif,development-set,1689,1664,4,,uint16,0.0,0.913,0.0;0.0;0.0;0.0,4721.0;4272.0;3797.0;6153.0,644.6901245117188;666.3043823242188;385.5147705078125;2560.107666015625,data/thumbs/development-set_GC01PS03D0163.tif.jpg,ok,18.775,True,403.67999267578125;298.0360107421875;243.08099365234375;876.1890258789062,0.52;0.52;0.52;0.52,3.2
development-set/GC01PS03D0164.jpg,development-set,2021,1674,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,171.40977478027344;160.5863800048828;174.80572509765625;136.2740020751953,data/thumbs/development-set_GC01PS03D0164.jpg.jpg,ok,1.908,True,63.35599899291992;58.207000732421875;61.768001556396484;53.35300064086914,1.364;1.364;1.291;1.372,14.86
development-set/GC01PS03D0164.tif,development-set,2021,1674,4,,uint16,0.0,1.201,0.0;0.0;0.0;0.0,5825.0;5529.0;5279.0;6842.0,762.7477416992188;771.4520874023438;490.89459228515625;2570.395263671875,data/thumbs/development-set_GC01PS03D0164.tif.jpg,ok,23.083,True,492.9230041503906;374.74200439453125;308.28399658203125;905.2559814453125,0.846;0.846;0.846;0.846,3.355
development-set/GC01PS03D0165.jpg,development-set,2206,1618,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,100.94356536865234;93.51918029785156;91.6047592163086;74.1759033203125,data/thumbs/development-set_GC01PS03D0165.jpg.jpg,ok,1.312,True,43.64899826049805;40.676998138427734;40.926998138427734;51.209999084472656,1.566;1.609;1.494;1.438,3.135
development-set/GC01PS03D0165.tif,development-set,2206,1618,4,,uint16,0.0,3.12,0.0;0.0;0.0;0.0,2727.0;2362.0;2232.0;3421.0,965.5192260742188;822.2259521484375;695.0101928710938;1763.3900146484375,data/thumbs/development-set_GC01PS03D0165.tif.jpg,ok,19.283,True,270.8659973144531;204.95799255371094;172.5;487.71099853515625,2.757;2.757;2.757;2.757,5.751
development-set/GC01PS03D0166.jpg,development-set,2108,1852,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,93.74606323242188;97.44923400878906;98.45812225341797;109.45591735839844,data/thumbs/development-set_GC01PS03D0166.jpg.jpg,ok,1.209,True,41.48099899291992;37.46200180053711;37.53099822998047;64.02100372314453,1.726;1.791;1.727;1.439,3.09
development-set/GC01PS03D0166.tif,development-set,2108,1852,4,,uint16,0.0,3.081,0.0;0.0;0.0;0.0,4274.0;3755.0;3018.0;4201.0,1157.915283203125;980.558837890625;715.5015258789062;1380.1507568359375,data/thumbs/development-set_GC01PS03D0166.tif.jpg,ok,20.139,True,332.88299560546875;277.31201171875;209.31300354003906;604.2269897460938,2.703;2.703;2.703;2.703,3.208
development-set/GC01PS03D0167.jpg,development-set,2240,1296,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,140.7092742919922;145.3604736328125;146.58380126953125;97.2519302368164,data/thumbs/development-set_GC01PS03D0167.jpg.jpg,ok,0.847,True,41.66999816894531;37.76100158691406;38.125;70.62100219726562,1.665;1.68;1.645;1.434,3.574
development-set/GC01PS03D0167.tif,development-set,2240,1296,4,,uint16,0.0,3.575,0.0;0.0;0.0;0.0,5000.0;4510.0;3914.0;4948.0,1136.39306640625;988.91357421875;727.7728271484375;1522.4354248046875,data/thumbs/development-set_GC01PS03D0167.tif.jpg,ok,16.142,True,442.7550048828125;371.4169921875;284.906005859375;677.5159912109375,3.19;3.19;3.19;3.19,2.651
development-set/GC01PS03D0168.jpg,development-set,1448,2182,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,160.57408142089844;164.07821655273438;167.6759490966797;119.75035095214844,data/thumbs/development-set_GC01PS03D0168.jpg.jpg,ok,0.938,True,47.534000396728516;44.56100082397461;44.1870002746582;74.40899658203125,1.473;1.468;1.434;1.474,3.427
development-set/GC01PS03D0168.tif,development-set,1448,2182,4,,uint16,0.0,3.412,0.0;0.0;0.0;0.0,4689.0;4382.0;3830.0;4944.0,1125.6383056640625;1028.9007568359375;771.7869262695312;1283.101318359375,data/thumbs/development-set_GC01PS03D0168.tif.jpg,ok,18.496,True,579.5540161132812;516.3330078125;405.9219970703125;703.3519897460938,3.043;3.043;3.043;3.043,3.337
development-set/GC01PS03D0169.jpg,development-set,1142,2676,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,161.72694396972656;165.6066436767578;172.71429443359375;118.7662582397461,data/thumbs/development-set_GC01PS03D0169.jpg.jpg,ok,0.833,True,43.30799865722656;41.189998626708984;40.98099899291992;69.10900115966797,1.551;1.579;1.544;1.517,4.292
development-set/GC01PS03D0169.tif,development-set,1142,2676,4,,uint16,0.0,4.279,0.0;0.0;0.0;0.0,4357.0;4085.0;3556.0;5071.0,1124.45751953125;987.10888671875;759.5028686523438;1431.7618408203125,data/thumbs/development-set_GC01PS03D0169.tif.jpg,ok,17.723,True,543.5679931640625;473.2699890136719;402.2099914550781;731.7899780273438,3.922;3.922;3.922;3.922,2.833
development-set/GC01PS03D0170.jpg,development-set,2226,1545,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,120.215576171875;61.8875732421875;116.59587860107422;81.4468765258789,data/thumbs/development-set_GC01PS03D0170.jpg.jpg,ok,1.555,True,44.308998107910156;40.0989990234375;38.46799850463867;50.262001037597656,1.393;1.374;1.39;1.607,2.823
development-set/GC01PS03D0170.tif,development-set,2226,1545,4,,uint16,0.0,2.83,0.0;0.0;0.0;0.0,2654.0;2443.0;2357.0;5316.0,564.6768798828125;723.0877075195312;413.05133056640625;3185.92626953125,data/thumbs/development-set_GC01PS03D0170.tif.jpg,ok,19.486,True,189.3260040283203;146.24000549316406;116.78099822998047;893.583984375,2.385;2.385;2.385;2.385,3.254
development-set/GC01PS03D0171.jpg,development-set,2119,1631,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,92.2063217163086;75.21484375;73.0763931274414;82.1669692993164,data/thumbs/development-set_GC01PS03D0171.jpg.jpg,ok,1.37,True,45.09199905395508;40.21900177001953;40.446998596191406;48.064998626708984,1.514;1.529;1.458;1.556,3.022
development-set/GC01PS03D0171.tif,development-set,2119,1631,4,,uint16,0.0,3.018,0.0;0.0;0.0;0.0,4342.0;3701.0;3138.0;5319.0,1008.4343872070312;912.2883911132812;731.0704345703125;2161.5263671875,data/thumbs/development-set_GC01PS03D0171.tif.jpg,ok,19.774,True,276.5220031738281;201.1529998779297;160.35000610351562;588.0869750976562,2.632;2.632;2.632;2.632,6.186
development-set/GC01PS03D0172.jpg,development-set,2119,1631,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,101.18569946289062;88.37168884277344;102.85568237304688;100.50740051269531,data/thumbs/development-set_GC01PS03D0172.jpg.jpg,ok,1.794,True,44.645999908447266;39.619998931884766;41.13199996948242;42.51900100708008,1.329;1.324;1.287;1.565,3.022
development-set/GC01PS03D0172.tif,development-set,2119,1631,4,,uint16,0.0,3.018,0.0;0.0;0.0;0.0,3969.0;3707.0;3179.0;5104.0,863.3582763671875;769.9314575195312;490.0706787109375;2144.137939453125,data/thumbs/development-set_GC01PS03D0172.tif.jpg,ok,20.292,True,259.7669982910156;192.95899963378906;157.26400756835938;586.1170043945312,2.632;2.632;2.632;2.632,4.136
development-set/GC01PS03D0173.jpg,development-set,1577,1808,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,146.51332092285156;152.20079040527344;151.3821258544922;102.71318054199219,data/thumbs/development-set_GC01PS03D0173.jpg.jpg,ok,1.368,True,74.41100311279297;70.60900115966797;71.87200164794922;55.819000244140625,1.486;1.454;1.413;1.639,16.302
development-set/GC01PS03D0173.tif,development-set,1577,1808,4,,uint16,0.0,1.048,0.0;0.0;0.0;0.0,4954.0;4115.0;2820.0;5922.0,1509.399658203125;1286.851318359375;919.79833984375;2741.35595703125,data/thumbs/development-set_GC01PS03D0173.tif.jpg,ok,18.999,True,743.7520141601562;521.4650268554688;392.5849914550781;811.5339965820312,0.624;0.624;0.624;0.624,5.183
development-set/GC01PS03D0174.jpg,development-set,2322,1503,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,167.2344512939453;168.41268920898438;172.54258728027344;94.1797866821289,data/thumbs/development-set_GC01PS03D0174.jpg.jpg,ok,1.718,True,66.05999755859375;60.202999114990234;63.37699890136719;54.132999420166016,1.509;1.536;1.525;1.446,17.897
development-set/GC01PS03D0174.tif,development-set,2322,1503,4,,uint16,0.0,1.175,0.0;0.0;0.0;0.0,5186.0;4202.0;2754.0;5827.0,1420.5203857421875;1253.51904296875;855.2459716796875;2890.306640625,data/thumbs/development-set_GC01PS03D0174.tif.jpg,ok,24.314,True,792.8090209960938;590.2860107421875;414.8370056152344;780.135986328125,0.871;0.871;0.871;0.871,3.578
development-set/GC01PS03D0175.jpg,development-set,1826,1554,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,143.12667846679688;143.9044189453125;155.64073181152344;108.07949829101562,data/thumbs/development-set_GC01PS03D0175.jpg.jpg,ok,1.244,True,69.16799926757812;63.9010009765625;65.21700286865234;56.244998931884766,1.618;1.604;1.588;1.583,10.188
development-set/GC01PS03D0175.tif,development-set,1826,1554,4,,uint16,0.0,1.052,0.0;0.0;0.0;0.0,5266.0;4320.0;3306.0;6209.0,2037.97216796875;1583.660400390625;1111.2286376953125;2946.72705078125,data/thumbs/development-set_GC01PS03D0175.tif.jpg,ok,19.922,True,945.7550048828125;675.7009887695312;514.0570068359375;912.3779907226562,0.614;0.614;0.614;0.614,4.71
development-set/GC01PS03D0176.jpg,development-set,3021,1125,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,191.86634826660156;185.890625;196.4053955078125;96.02297973632812,data/thumbs/development-set_GC01PS03D0176.jpg.jpg,ok,1.398,True,63.83300018310547;57.917999267578125;60.801998138427734;58.09700012207031,1.607;1.581;1.551;1.564,31.208
development-set/GC01PS03D0176.tif,development-set,3021,1125,4,,uint16,0.0,1.615,0.0;0.0;0.0;0.0,4785.0;3886.0;3158.0;6134.0,1134.7303466796875;1036.4871826171875;712.0528564453125;3021.891845703125,data/thumbs/development-set_GC01PS03D0176.tif.jpg,ok,22.421,True,832.791015625;569.77197265625;484.3039855957031;931.6489868164062,1.253;1.253;1.253;1.253,3.388
development-set/GC01PS03D0177.jpg,development-set,2172,1299,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,196.32455444335938;188.98118591308594;194.3252410888672;98.343994140625,data/thumbs/development-set_GC01PS03D0177.jpg.jpg,ok,1.289,True,55.731998443603516;51.60499954223633;54.604000091552734;58.09600067138672,1.724;1.705;1.651;1.429,25.647
development-set/GC01PS03D0177.tif,development-set,2172,1299,4,,uint16,0.0,1.188,0.0;0.0;0.0;0.0,5498.0;4121.0;4020.0;5496.0,929.952392578125;893.2314453125;611.8118896484375;2878.578857421875,data/thumbs/development-set_GC01PS03D0177.tif.jpg,ok,18.506,True,634.0280151367188;430.56201171875;346.3179931640625;864.4210205078125,0.828;0.828;0.828;0.828,2.516
development-set/GC01PS03D0178.jpg,development-set,2449,1392,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,175.16079711914062;167.12039184570312;172.68304443359375;110.67304992675781,data/thumbs/development-set_GC01PS03D0178.jpg.jpg,ok,2.233,True,64.34400177001953;60.51300048828125;61.10599899291992;56.92399978637695,1.465;1.264;1.283;1.266,17.92
development-set/GC01PS03D0178.tif,development-set,2449,1392,4,,uint16,0.0,1.11,0.0;0.0;0.0;0.0,3991.0;3904.0;3133.0;6091.0,943.6552124023438;844.0631713867188;468.53851318359375;3423.755859375,data/thumbs/development-set_GC01PS03D0178.tif.jpg,ok,21.585,True,472.3890075683594;264.46099853515625;202.33700561523438;557.218994140625,0.841;0.841;0.841;0.841,2.712
development-set/GC01PS03D0179.jpg,development-set,1743,1620,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,198.15011596679688;189.6136474609375;176.88204956054688;104.13468933105469,data/thumbs/development-set_GC01PS03D0179.jpg.jpg,ok,1.448,True,48.1870002746582;46.97800064086914;53.67399978637695;59.393001556396484,1.846;1.793;1.484;1.374,14.664
development-set/GC01PS03D0179.tif,development-set,1743,1620,4,,uint16,0.0,1.398,0.0;0.0;0.0;0.0,3724.0;3396.0;2700.0;5293.0,902.1412353515625;998.6914672851562;739.1968383789062;2944.623046875,data/thumbs/development-set_GC01PS03D0179.tif.jpg,ok,17.593,True,388.7690124511719;250.54299926757812;183.69400024414062;763.2830200195312,1.005;1.005;1.005;1.005,2.454
development-set/GC01PS03D0180.jpg,development-set,1743,1620,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,172.86837768554688;166.42965698242188;157.462646484375;102.74034881591797,data/thumbs/development-set_GC01PS03D0180.jpg.jpg,ok,1.621,True,50.48400115966797;49.0629997253418;57.47600173950195;50.10200119018555,1.879;1.794;1.287;1.481,6.965
development-set/GC01PS03D0180.tif,development-set,1743,1620,4,,uint16,0.0,1.398,0.0;0.0;0.0;0.0,3203.0;2611.0;1911.0;5505.0,1271.0791015625;1045.2088623046875;663.8974609375;3093.929931640625,data/thumbs/development-set_GC01PS03D0180.tif.jpg,ok,16.824,True,389.7510070800781;239.26300048828125;157.3520050048828;628.2670288085938,1.005;1.005;1.005;1.005,2.956
development-set/GC01PS03D0181.jpg,development-set,1651,1721,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,152.7835693359375;157.53683471679688;159.42259216308594;134.2422637939453,data/thumbs/development-set_GC01PS03D0181.jpg.jpg,ok,1.772,True,56.5620002746582;54.446998596191406;52.52199935913086;47.5620002746582,1.325;1.263;1.255;1.609,5.906
development-set/GC01PS03D0181.tif,development-set,1651,1721,4,,uint16,0.0,1.366,0.0;0.0;0.0;0.0,3829.0;3412.0;3049.0;5225.0,908.9840087890625;814.3762817382812;592.992919921875;2245.96875,data/thumbs/development-set_GC01PS03D0181.tif.jpg,ok,17.238,True,286.94000244140625;191.26300048828125;161.1280059814453;505.2760009765625,1.014;1.014;1.014;1.014,2.63
development-set/GC01PS03D0182.jpg,development-set,1651,1721,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,180.1456756591797;175.3158721923828;183.63119506835938;105.74127197265625,data/thumbs/development-set_GC01PS03D0182.jpg.jpg,ok,1.705,True,59.26499938964844;53.6879997253418;54.49599838256836;52.55400085449219,1.232;1.205;1.201;1.45,12.706
development-set/GC01PS03D0182.tif,development-set,1651,1721,4,,uint16,0.0,1.366,0.0;0.0;0.0;0.0,5737.0;4628.0;4325.0;6551.0,765.1567993164062;836.6483764648438;597.7181396484375;3264.174072265625,data/thumbs/development-set_GC01PS03D0182.tif.jpg,ok,18.213,True,378.6440124511719;262.093994140625;250.6020050048828;734.4940185546875,1.014;1.014;1.014;1.014,2.507
development-set/GC01PS03D0183.jpg,development-set,1923,1553,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,179.11854553222656;158.6725311279297;178.06277465820312;82.64277648925781,data/thumbs/development-set_GC01PS03D0183.jpg.jpg,ok,1.467,True,64.80400085449219;57.89699935913086;58.249000549316406;54.41899871826172,1.315;1.291;1.235;1.366,5.381
development-set/GC01PS03D0183.tif,development-set,1923,1553,4,,uint16,0.0,5.204,0.0;0.0;0.0;0.0,3133.0;3371.0;3284.0;5328.0,432.8692626953125;465.92694091796875;283.0107421875;2151.075439453125,data/thumbs/development-set_GC01PS03D0183.tif.jpg,ok,17.5,True,367.3349914550781;282.9849853515625;216.927001953125;662.4730224609375,4.763;4.763;4.763;4.763,3.427
development-set/GC01PS03D0184.jpg,development-set,1921,1552,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,159.818603515625;132.8807830810547;177.23583984375;58.38144302368164,data/thumbs/development-set_GC01PS03D0184.jpg.jpg,ok,1.286,True,61.72200012207031;51.106998443603516;62.61800003051758;50.564998626708984,1.385;1.333;1.314;1.515,5.024
development-set/GC01PS03D0184.tif,development-set,1921,1552,4,,uint16,0.0,5.058,0.0;0.0;0.0;0.0,3669.0;2798.0;2203.0;6096.0,684.0079956054688;735.482177734375;298.4479064941406;3311.6845703125,data/thumbs/development-set_GC01PS03D0184.tif.jpg,ok,17.355,True,447.0509948730469;308.9620056152344;242.30299377441406;819.2509765625,4.608;4.608;4.608;4.608,3.911
development-set/GC01PS03D0185.jpg,development-set,1894,1567,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,183.6064453125;161.55697631835938;189.5894775390625;94.18034362792969,data/thumbs/development-set_GC01PS03D0185.jpg.jpg,ok,1.571,True,58.75299835205078;55.04100036621094;57.45899963378906;54.542999267578125,1.214;1.213;1.161;1.312,7.782
development-set/GC01PS03D0185.tif,development-set,1894,1567,4,,uint16,0.0,5.218,0.0;0.0;0.0;0.0,5860.0;5680.0;5279.0;6373.0,401.56610107421875;461.88812255859375;257.1277160644531;2459.963134765625,data/thumbs/development-set_GC01PS03D0185.tif.jpg,ok,17.96,True,336.802001953125;279.3970031738281;236.05799865722656;812.3350219726562,4.837;4.837;4.837;4.837,3.094
development-set/GC01PS03D0186.jpg,development-set,1894,1567,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,151.40838623046875;127.95558166503906;166.44113159179688;79.087890625,data/thumbs/development-set_GC01PS03D0186.jpg.jpg,ok,1.33,True,58.19300079345703;50.698001861572266;57.73500061035156;50.41299819946289,1.291;1.311;1.208;1.6,5.217
development-set/GC01PS03D0186.tif,development-set,1894,1567,4,,uint16,0.0,5.218,0.0;0.0;0.0;0.0,4380.0;3967.0;3600.0;5926.0,709.6575317382812;719.0614624023438;382.0260009765625;2893.982666015625,data/thumbs/development-set_GC01PS03D0186.tif.jpg,ok,17.784,True,402.7860107421875;289.9129943847656;256.1969909667969;808.0819702148438,4.837;4.837;4.837;4.837,3.94
development-set/GC01PS03D0187.jpg,development-set,1988,1574,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,162.4130401611328;151.3103485107422;178.54537963867188;101.74472045898438,data/thumbs/development-set_GC01PS03D0187.jpg.jpg,ok,1.815,True,64.9260025024414;59.5629997253418;63.92399978637695;53.43199920654297,1.208;1.217;1.178;1.392,11.243
development-set/GC01PS03D0187.tif,development-set,1988,1574,4,,uint16,0.0,4.964,0.0;0.0;0.0;0.0,5801.0;6150.0;4639.0;9284.0,561.282470703125;535.7372436523438;316.29388427734375;2180.250732421875,data/thumbs/development-set_GC01PS03D0187.tif.jpg,ok,19.834,True,393.36700439453125;309.3659973144531;265.5899963378906;744.6060180664062,4.571;4.571;4.571;4.571,3.568
development-set/GC01PS03D0188.jpg,development-set,1988,1574,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,129.9376983642578;119.410400390625;146.18423461914062;63.653892517089844,data/thumbs/development-set_GC01PS03D0188.jpg.jpg,ok,1.386,True,58.47100067138672;56.20000076293945;61.11399841308594;50.79499816894531,1.308;1.345;1.205;1.374,4.957
development-set/GC01PS03D0188.tif,development-set,1988,1574,4,,uint16,0.0,4.964,0.0;0.0;0.0;0.0,3487.0;3023.0;2768.0;4342.0,839.9868774414062;762.8247680664062;482.4935607910156;2410.7607421875,data/thumbs/development-set_GC01PS03D0188.tif.jpg,ok,18.856,True,392.1210021972656;315.7239990234375;272.7279968261719;619.4520263671875,4.571;4.571;4.571;4.571,4.897
development-set/GC01PS03D0189.jpg,development-set,1999,1537,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,165.090576171875;154.65512084960938;169.40048217773438;98.22907257080078,data/thumbs/development-set_GC01PS03D0189.jpg.jpg,ok,1.367,True,62.733001708984375;58.20199966430664;61.560001373291016;54.183998107910156,1.677;1.739;1.584;1.416,8.13
development-set/GC01PS03D0189.tif,development-set,1999,1537,4,,uint16,0.0,5.043,0.0;0.0;0.0;0.0,3594.0;2966.0;3402.0;5089.0,679.4393310546875;651.8383178710938;476.1160583496094;1996.1722412109375,data/thumbs/development-set_GC01PS03D0189.tif.jpg,ok,18.575,True,475.4639892578125;383.78900146484375;342.0;675.5859985351562,4.601;4.601;4.601;4.601,2.908
